plume_id,datetime,plume_latitude,plume_longitude,s2_path,s2_90_path,s2_360_path,plume_path,reprojected_path,resized_512x512_path,s2_path_std,s2_90_path_std,s2_360_path_std
GAO20191020t163829p0000-C,2019-10-20T16:38:29+00,31.826375,-102.10681,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20191020t163829p0000-C_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t163829p0000-C/GAO20191020t163829p0000-C_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t163829p0000-C/GAO20191020t163829p0000-C_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t163829p0000-C/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t163829p0000-C/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t163829p0000-C/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t163829p0000-C/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t163829p0000-C/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t163829p0000-C/s2_360_std_512.tif
GAO20191020t163829p0000-D,2019-10-20T16:38:29+00,31.826343,-102.11335,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20191020t163829p0000-D_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t163829p0000-D/GAO20191020t163829p0000-D_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t163829p0000-D/GAO20191020t163829p0000-D_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t163829p0000-D/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t163829p0000-D/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t163829p0000-D/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t163829p0000-D/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t163829p0000-D/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t163829p0000-D/s2_360_std_512.tif
GAO20191020t165717p0000-A,2019-10-20T16:57:17+00,31.8592427,-101.72182,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20191020t165717p0000-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-A/GAO20191020t165717p0000-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-A/GAO20191020t165717p0000-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t165717p0000-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t165717p0000-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t165717p0000-A/s2_360_std_512.tif
GAO20191020t165717p0000-B,2019-10-20T16:57:17+00,31.845123,-101.77195,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20191020t165717p0000-B_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-B/GAO20191020t165717p0000-B_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-B/GAO20191020t165717p0000-B_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-B/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-B/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-B/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t165717p0000-B/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t165717p0000-B/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t165717p0000-B/s2_360_std_512.tif
GAO20191020t165717p0000-C,2019-10-20T16:57:17+00,31.8720702,-101.6337,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20191020t165717p0000-C_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-C/GAO20191020t165717p0000-C_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-C/GAO20191020t165717p0000-C_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-C/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-C/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-C/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t165717p0000-C/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t165717p0000-C/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t165717p0000-C/s2_360_std_512.tif
GAO20191020t165717p0000-D,2019-10-20T16:57:17+00,31.8394815,-102.14006,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20191020t165717p0000-D_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-D/GAO20191020t165717p0000-D_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-D/GAO20191020t165717p0000-D_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-D/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-D/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-D/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t165717p0000-D/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t165717p0000-D/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t165717p0000-D/s2_360_std_512.tif
GAO20191020t165717p0000-E,2019-10-20T16:57:17+00,31.8439625,-102.03459,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20191020t165717p0000-E_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-E/GAO20191020t165717p0000-E_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-E/GAO20191020t165717p0000-E_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-E/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-E/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-E/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t165717p0000-E/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t165717p0000-E/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t165717p0000-E/s2_360_std_512.tif
GAO20191020t165717p0000-F,2019-10-20T16:57:17+00,31.846346,-102.01765,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20191020t165717p0000-F_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-F/GAO20191020t165717p0000-F_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-F/GAO20191020t165717p0000-F_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-F/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-F/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-F/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t165717p0000-F/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t165717p0000-F/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t165717p0000-F/s2_360_std_512.tif
GAO20191020t171158p0000-A,2019-10-20T17:11:58+00,31.8803317,-101.34136,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20191020t171158p0000-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-A/GAO20191020t171158p0000-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-A/GAO20191020t171158p0000-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t171158p0000-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t171158p0000-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t171158p0000-A/s2_360_std_512.tif
GAO20191020t171158p0000-B,2019-10-20T17:11:58+00,31.872175,-101.63379,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20191020t171158p0000-B_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-B/GAO20191020t171158p0000-B_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-B/GAO20191020t171158p0000-B_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-B/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-B/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-B/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t171158p0000-B/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t171158p0000-B/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t171158p0000-B/s2_360_std_512.tif
GAO20191020t171158p0000-C,2019-10-20T17:11:58+00,31.8746025,-102.21967,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20191020t171158p0000-C_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-C/GAO20191020t171158p0000-C_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-C/GAO20191020t171158p0000-C_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-C/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-C/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-C/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t171158p0000-C/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t171158p0000-C/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t171158p0000-C/s2_360_std_512.tif
GAO20191020t171158p0000-D,2019-10-20T17:11:58+00,31.889034,-101.86825,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20191020t171158p0000-D_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-D/GAO20191020t171158p0000-D_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-D/GAO20191020t171158p0000-D_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-D/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-D/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-D/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t171158p0000-D/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t171158p0000-D/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t171158p0000-D/s2_360_std_512.tif
GAO20191020t171158p0000-E,2019-10-20T17:11:58+00,31.88306,-101.89235,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20191020t171158p0000-E_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-E/GAO20191020t171158p0000-E_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-E/GAO20191020t171158p0000-E_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-E/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-E/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-E/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t171158p0000-E/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t171158p0000-E/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t171158p0000-E/s2_360_std_512.tif
GAO20191020t171158p0000-F,2019-10-20T17:11:58+00,31.8836443,-101.85904,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20191020t171158p0000-F_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-F/GAO20191020t171158p0000-F_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-F/GAO20191020t171158p0000-F_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-F/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-F/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-F/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t171158p0000-F/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t171158p0000-F/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t171158p0000-F/s2_360_std_512.tif
GAO20191020t173137p0000-A,2019-10-20T17:31:37+00,31.8798551,-102.22978,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20191020t173137p0000-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t173137p0000-A/GAO20191020t173137p0000-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t173137p0000-A/GAO20191020t173137p0000-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t173137p0000-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t173137p0000-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t173137p0000-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t173137p0000-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t173137p0000-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t173137p0000-A/s2_360_std_512.tif
GAO20191020t173137p0000-B,2019-10-20T17:31:37+00,31.8960302,-102.20685,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20191020t173137p0000-B_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t173137p0000-B/GAO20191020t173137p0000-B_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t173137p0000-B/GAO20191020t173137p0000-B_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t173137p0000-B/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t173137p0000-B/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t173137p0000-B/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t173137p0000-B/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t173137p0000-B/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t173137p0000-B/s2_360_std_512.tif
GAO20191020t173137p0000-C,2019-10-20T17:31:37+00,31.889032,-101.86811,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20191020t173137p0000-C_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t173137p0000-C/GAO20191020t173137p0000-C_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t173137p0000-C/GAO20191020t173137p0000-C_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t173137p0000-C/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t173137p0000-C/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t173137p0000-C/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t173137p0000-C/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t173137p0000-C/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t173137p0000-C/s2_360_std_512.tif
GAO20191020t173137p0000-D,2019-10-20T17:31:37+00,31.9030824,-101.87236,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20191020t173137p0000-D_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t173137p0000-D/GAO20191020t173137p0000-D_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t173137p0000-D/GAO20191020t173137p0000-D_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t173137p0000-D/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t173137p0000-D/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t173137p0000-D/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t173137p0000-D/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t173137p0000-D/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t173137p0000-D/s2_360_std_512.tif
