plume_id,l89_minus90,l89_minus360
ang20200901t203339-E,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200901t203339-F,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200901t203339-G,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200901t204428-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200901t204428-B,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200901t204428-C,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200901t205707-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200901t210259-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200901t212157-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200901t213415-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200901t213415-B,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200901t214104-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200901t214104-B,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200901t215525-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t194912-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t195505-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t200016-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t201645-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t201645-B,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t201645-C,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t201645-D,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t201645-E,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t201645-F,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t202709-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t202709-B,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t203648-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t203648-B,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t203648-C,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t203648-D,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t203648-E,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t203648-F,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t203648-G,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t204837-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t204837-B,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t205931-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t210514-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t210514-B,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t210514-C,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t211419-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t211419-B,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t211419-C,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t211419-D,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200903t212028-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200906t190951-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200906t191856-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200906t193950-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200906t195820-B,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200906t201220-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200906t201706-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200906t202258-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200906t202258-B,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200906t212615-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200906t213220-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80420352019237LGN00.tif
ang20200919t180703-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80410362019262LGN00.tif
ang20200919t181112-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80410362019262LGN00.tif
ang20200919t220130-A,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80400372019255LGN00.tif
ang20200919t221056-1,l8_minus90_LC80420362020144LGN00.tif,l8_minus360_LC80410362019262LGN00.tif
ang20200924t194311-A,l8_minus90_LC80420352020192LGN00.tif,l8_minus360_LC80420352019269LGN00.tif
ang20200924t195312-A,l8_minus90_LC80420352020192LGN00.tif,l8_minus360_LC80410362019246LGN00.tif
ang20200924t195741-A,l8_minus90_LC80420352020192LGN00.tif,l8_minus360_LC80410362019246LGN00.tif
ang20200924t200311-A,l8_minus90_LC80420352020192LGN00.tif,l8_minus360_LC80410362019246LGN00.tif
ang20200924t200728-2,l8_minus90_LC80420352020192LGN00.tif,l8_minus360_LC80400372019255LGN00.tif
ang20200924t200728-3,l8_minus90_LC80420352020192LGN00.tif,l8_minus360_LC80420352019269LGN00.tif
ang20200924t205139-A,l8_minus90_LC80420352020192LGN00.tif,l8_minus360_LC80420352019269LGN00.tif
ang20200924t205139-B,l8_minus90_LC80420352020192LGN00.tif,l8_minus360_LC80420352019269LGN00.tif
ang20200924t205139-C,l8_minus90_LC80420352020192LGN00.tif,l8_minus360_LC80420352019269LGN00.tif
ang20200924t210101-A,l8_minus90_LC80420352020192LGN00.tif,l8_minus360_LC80420352019269LGN00.tif
ang20200924t210101-B,l8_minus90_LC80420352020192LGN00.tif,l8_minus360_LC80420352019269LGN00.tif
ang20200924t210101-C,l8_minus90_LC80420352020192LGN00.tif,l8_minus360_LC80420352019269LGN00.tif
ang20200924t211102-A,l8_minus90_LC80420352020192LGN00.tif,l8_minus360_LC80420352019269LGN00.tif
ang20200924t211102-B,l8_minus90_LC80420352020192LGN00.tif,l8_minus360_LC80420352019269LGN00.tif
ang20200924t211102-C,l8_minus90_LC80420352020192LGN00.tif,l8_minus360_LC80420352019269LGN00.tif
ang20200924t211551-A,l8_minus90_LC80420352020192LGN00.tif,l8_minus360_LC80420352019269LGN00.tif
ang20200924t211551-B,l8_minus90_LC80420352020192LGN00.tif,l8_minus360_LC80420352019269LGN00.tif
ang20200924t211551-C,l8_minus90_LC80420352020192LGN00.tif,l8_minus360_LC80420352019269LGN00.tif
ang20200924t213537-A,l8_minus90_LC80420352020192LGN00.tif,l8_minus360_LC80420352019269LGN00.tif
ang20200924t214054-A,l8_minus90_LC80420352020192LGN00.tif,l8_minus360_LC80420352019269LGN00.tif
ang20200924t220155-A,l8_minus90_LC80420352020192LGN00.tif,l8_minus360_LC80420352019269LGN00.tif
ang20200924t220735-A,l8_minus90_LC80420352020192LGN00.tif,l8_minus360_LC80420352019269LGN00.tif
ang20200924t220735-B,l8_minus90_LC80420352020192LGN00.tif,l8_minus360_LC80420352019269LGN00.tif
ang20220302t182228-A,l8_minus90_LC90400362021327LGN01.tif,l8_minus360_LC80400372021052LGN00.tif
ang20220302t185439-A,l8_minus90_LC80410362021331LGN00.tif,l8_minus360_LC80410362021059LGN00.tif
ang20220302t195344-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220302t200003-A,l8_minus90_LC90400362021327LGN01.tif,l8_minus360_LC80400372021052LGN00.tif
ang20220302t205915-A,l8_minus90_LC80410362021331LGN00.tif,l8_minus360_LC80410362021059LGN00.tif
ang20220308t221613-A,l8_minus90_LC80410362021331LGN00.tif,l8_minus360_LC80410362021075LGN00.tif
ang20220311t185338-A,l8_minus90_LC90400372021348LGN01.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220311t191344-A,l8_minus90_LC80410362021331LGN00.tif,l8_minus360_LC80410362021075LGN00.tif
ang20220311t192131-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220311t200606-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220311t202515-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220311t205203-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220311t205920-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220311t214308-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220318t183050-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220318t183727-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220318t183727-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220318t195813-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220318t200606-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220318t202431-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220318t203132-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220318t205055-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220318t205055-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220318t205907-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220318t213136-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220318t214057-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220323t181621-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220323t184723-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220323t190401-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220323t201041-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220323t202800-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220323t202800-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220323t210157-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220323t210157-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220323t210157-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220323t210157-D,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220323t211641-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220323t211641-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220323t211641-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t163056-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t163056-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t163056-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t163056-D,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t163056-E,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t163056-F,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t164848-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t164848-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t164848-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t164848-D,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t170857-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t170857-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t170857-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t172653-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t172653-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t172653-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t172653-D,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t174703-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t174703-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t174703-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t180449-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t180449-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t180449-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t182439-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t182439-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t182439-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t182439-D,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t184133-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t184133-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t184133-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t184133-D,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t184133-E,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t184133-F,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t184133-G,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t184133-H,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t190105-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t190105-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t190105-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t190105-D,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t190105-E,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t190105-F,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t191818-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t191818-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t191818-D,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t191818-E,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t191818-F,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t191818-G,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t193809-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t193809-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t193809-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t193809-D,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t193809-E,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t195537-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t195537-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t195537-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t195537-D,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t195537-E,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t201527-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t201527-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t201527-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t201527-D,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t201527-E,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t202850-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t202850-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t202850-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t204413-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t204413-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t204413-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t204413-D,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t204413-E,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t204413-F,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t204413-G,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t205811-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t205811-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t205811-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t205811-D,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t211235-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t211235-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t211235-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t211235-D,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t211235-E,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t211235-F,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t211235-G,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t212542-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t212542-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220324t212542-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220325t173925-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220325t175529-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220325t175529-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220325t175529-D,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220325t180940-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220325t180940-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220325t182553-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220325t182553-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021059LGN00.tif
ang20220325t184019-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80350342021097LGN00.tif
ang20220325t184019-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220325t184019-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220325t184019-D,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220325t185825-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220325t185825-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220325t185825-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220325t191254-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220325t191254-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220325t191254-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220325t192854-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220325t192854-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220325t192854-C,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220325t200407-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220325t200407-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220325t201833-A,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220325t201833-B,l8_minus90_LC80410372021331LGN00.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220401t183217-A,l8_minus90_LC80400362022007LGN00.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220401t191621-A,l8_minus90_LC90390352022008LGN01.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220401t191621-B,l8_minus90_LC90400372021348LGN01.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220401t191621-C,l8_minus90_LC90400372021348LGN01.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220401t205816-A,l8_minus90_LC90400372021348LGN01.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220401t205816-B,l8_minus90_LC90400372021348LGN01.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220401t212206-A,l8_minus90_LC90400372021348LGN01.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220401t212926-A,l8_minus90_LC90400372021348LGN01.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220401t214726-A,l8_minus90_LC90400372021348LGN01.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220406t181817-A,l8_minus90_LC90400372021348LGN01.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220406t184200-A,l8_minus90_LC90400372021348LGN01.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220406t184922-A,l8_minus90_LC90400372021348LGN01.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220406t192150-A,l8_minus90_LC90400372021348LGN01.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220406t193219-A,l8_minus90_LC90400372021348LGN01.tif,l8_minus360_LC80410372021075LGN00.tif
ang20220415t165631-A,l8_minus90_LC90350352022012LGN01.tif,l8_minus360_LC80340352021106LGN00.tif
ang20220415t165631-B,l8_minus90_LC90350352022012LGN01.tif,l8_minus360_LC80340352021106LGN00.tif
ang20220415t165631-C,l8_minus90_LC90350352022012LGN01.tif,l8_minus360_LC80340352021106LGN00.tif
ang20220415t165631-D,l8_minus90_LC90350352022012LGN01.tif,l8_minus360_LC80340352021106LGN00.tif
ang20220415t165631-E,l8_minus90_LC90350352022012LGN01.tif,l8_minus360_LC80340352021106LGN00.tif
ang20220415t165631-F,l8_minus90_LC90390352022008LGN01.tif,l8_minus360_LC80340352021106LGN00.tif
ang20220415t165631-G,l8_minus90_LC90390352022008LGN01.tif,l8_minus360_LC80350342021097LGN00.tif
ang20220415t165631-H,l8_minus90_LC90390352022008LGN01.tif,l8_minus360_LC80350342021097LGN00.tif
ang20220415t165631-I,l8_minus90_LC90390352022008LGN01.tif,l8_minus360_LC80350342021097LGN00.tif
ang20220415t171029-A,l8_minus90_LC90390352022008LGN01.tif,l8_minus360_LC80350342021097LGN00.tif
