,plume_id,l89_path,l89_-7_path,l89_pre_path,l89_pre_pre_path,std_ok,plume_latitude,plume_longitude,datetime
2222,tan20250507t163401c00s4001-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250507t163401c00s4001-A_l89_sr_LANDSAT_8_20250508T154900Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250507t163401c00s4001-A_l89_prev_LANDSAT_8_20250312T155514Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250507t163401c00s4001-A_minus90_l89_sr_LANDSAT_8_20250208T155527Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250507t163401c00s4001-A_minus360_l89_sr_LANDSAT_8_20240521T154843Z.tif,0,28.470035980643644,-80.76469142409532,2025-05-07T16:34:01+00
2223,tan20250507t163401c00s4001-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250507t163401c00s4001-B_l89_sr_LANDSAT_8_20250508T154900Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250507t163401c00s4001-B_l89_prev_LANDSAT_8_20250312T155514Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250507t163401c00s4001-B_minus90_l89_sr_LANDSAT_8_20250208T155527Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250507t163401c00s4001-B_minus360_l89_sr_LANDSAT_8_20240521T154843Z.tif,0,28.39485483424555,-80.83345560966718,2025-05-07T16:34:01+00
2224,tan20250507t163401c00s4001-C,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250507t163401c00s4001-C_l89_sr_LANDSAT_8_20250508T154900Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250507t163401c00s4001-C_l89_prev_LANDSAT_8_20250312T155514Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250507t163401c00s4001-C_minus90_l89_sr_LANDSAT_8_20250208T155527Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250507t163401c00s4001-C_minus360_l89_sr_LANDSAT_8_20240521T154843Z.tif,0,28.396476630080727,-80.8310031081848,2025-05-07T16:34:01+00
2225,tan20250509t103356c00s4001-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250509t103356c00s4001-A_l89_sr_LANDSAT_9_20250510T095024Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250509t103356c00s4001-A_l89_prev_LANDSAT_9_20250424T095030Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250509t103356c00s4001-A_minus90_l89_sr_LANDSAT_8_20250211T095047Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250509t103356c00s4001-A_minus360_l89_sr_LANDSAT_8_20240515T094954Z.tif,0,28.914365735175,9.751579427993876,2025-05-09T10:33:56+00
2226,tan20250510t033900c00s4001-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250510t033900c00s4001-A_l89_sr_LANDSAT_8_20250511T030603Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250510t033900c00s4001-A_l89_prev_LANDSAT_8_20250402T030009Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250510t033900c00s4001-A_minus90_l89_sr_LANDSAT_8_20250213T030029Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250510t033900c00s4001-A_minus360_l89_sr_LANDSAT_8_20240517T025936Z.tif,0,37.74547204743327,113.56732378210046,2025-05-10T03:39:00+00
2227,tan20250510t033900c00s4001-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250510t033900c00s4001-B_l89_sr_LANDSAT_8_20250511T030603Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250510t033900c00s4001-B_l89_prev_LANDSAT_8_20250402T030009Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250510t033900c00s4001-B_minus90_l89_sr_LANDSAT_8_20250213T030029Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250510t033900c00s4001-B_minus360_l89_sr_LANDSAT_8_20240517T025936Z.tif,0,37.77203754071445,113.56137016726224,2025-05-10T03:39:00+00
2228,tan20250510t033900c00s4001-C,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250510t033900c00s4001-C_l89_sr_LANDSAT_8_20250511T030603Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250510t033900c00s4001-C_l89_prev_LANDSAT_8_20250402T030009Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250510t033900c00s4001-C_minus90_l89_sr_LANDSAT_8_20250213T030029Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250510t033900c00s4001-C_minus360_l89_sr_LANDSAT_8_20240517T025936Z.tif,0,37.76298201248534,113.5423734448882,2025-05-10T03:39:00+00
2229,tan20250510t033900c00s4001-D,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250510t033900c00s4001-D_l89_sr_LANDSAT_8_20250511T030603Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250510t033900c00s4001-D_l89_prev_LANDSAT_8_20250402T030009Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250510t033900c00s4001-D_minus90_l89_sr_LANDSAT_8_20250213T030029Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250510t033900c00s4001-D_minus360_l89_sr_LANDSAT_8_20240517T025936Z.tif,0,37.841972915901465,113.462488805668,2025-05-10T03:39:00+00
2230,tan20250510t033900c00s4001-E,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250510t033900c00s4001-E_l89_sr_LANDSAT_8_20250511T030539Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250510t033900c00s4001-E_l89_prev_LANDSAT_8_20250402T030009Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250510t033900c00s4001-E_minus90_l89_sr_LANDSAT_9_20250212T030627Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250510t033900c00s4001-E_minus360_l89_sr_LANDSAT_9_20240516T030546Z.tif,0,37.865193696922745,113.4885096671839,2025-05-10T03:39:00+00
2231,tan20250510t033900c00s4001-F,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250510t033900c00s4001-F_l89_sr_LANDSAT_8_20250511T030539Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250510t033900c00s4001-F_l89_prev_LANDSAT_8_20250402T030009Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250510t033900c00s4001-F_minus90_l89_sr_LANDSAT_9_20250212T030627Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250510t033900c00s4001-F_minus360_l89_sr_LANDSAT_9_20240516T030546Z.tif,0,37.870195594892905,113.51237787060262,2025-05-10T03:39:00+00
2232,tan20250510t033900c00s4001-K,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250510t033900c00s4001-K_l89_sr_LANDSAT_8_20250511T030539Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250510t033900c00s4001-K_l89_prev_LANDSAT_8_20250402T030009Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250510t033900c00s4001-K_minus90_l89_sr_LANDSAT_9_20250212T030627Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250510t033900c00s4001-K_minus360_l89_sr_LANDSAT_9_20240516T030546Z.tif,0,37.967658723429096,113.43687393659128,2025-05-10T03:39:00+00
2233,tan20250511t061031c00s4001-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250511t061031c00s4001-A_l89_sr_LANDSAT_8_20250512T053259Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250511t061031c00s4001-A_l89_prev_LANDSAT_9_20250326T052741Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250511t061031c00s4001-A_minus90_l89_sr_LANDSAT_9_20250213T053346Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250511t061031c00s4001-A_minus360_l89_sr_LANDSAT_9_20240517T053304Z.tif,0,19.2769718885012,73.1246878132705,2025-05-11T06:10:31+00
2234,tan20250511t061031c00s4001-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250511t061031c00s4001-B_l89_sr_LANDSAT_8_20250512T053323Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250511t061031c00s4001-B_l89_prev_LANDSAT_8_20250325T053340Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250511t061031c00s4001-B_minus90_l89_sr_LANDSAT_9_20250213T053410Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250511t061031c00s4001-B_minus360_l89_sr_LANDSAT_9_20240517T053328Z.tif,0,19.12384207997505,72.95368816870308,2025-05-11T06:10:31+00
2235,tan20250511t061031c00s4001-D,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250511t061031c00s4001-D_l89_sr_LANDSAT_8_20250512T053323Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250511t061031c00s4001-D_l89_prev_LANDSAT_8_20250325T053340Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250511t061031c00s4001-D_minus90_l89_sr_LANDSAT_9_20250213T053410Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250511t061031c00s4001-D_minus360_l89_sr_LANDSAT_9_20240517T053328Z.tif,0,19.07307641204428,72.9284259917427,2025-05-11T06:10:31+00
2236,tan20250511t061031c00s4001-E,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250511t061031c00s4001-E_l89_sr_LANDSAT_8_20250512T053323Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250511t061031c00s4001-E_l89_prev_LANDSAT_8_20250325T053340Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250511t061031c00s4001-E_minus90_l89_sr_LANDSAT_9_20250213T053410Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250511t061031c00s4001-E_minus360_l89_sr_LANDSAT_9_20240517T053328Z.tif,0,19.07082107148078,72.92997265929114,2025-05-11T06:10:31+00
2237,tan20250511t061031c00s4001-F,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250511t061031c00s4001-F_l89_sr_LANDSAT_8_20250512T053323Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250511t061031c00s4001-F_l89_prev_LANDSAT_9_20250326T052741Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250511t061031c00s4001-F_minus90_l89_sr_LANDSAT_9_20250213T053410Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250511t061031c00s4001-F_minus360_l89_sr_LANDSAT_9_20240517T053328Z.tif,0,19.09224671413989,73.11678440106593,2025-05-11T06:10:31+00
2238,tan20250511t061031c00s4001-G,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250511t061031c00s4001-G_l89_sr_LANDSAT_8_20250512T053259Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250511t061031c00s4001-G_l89_prev_LANDSAT_9_20250326T052741Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250511t061031c00s4001-G_minus90_l89_sr_LANDSAT_9_20250213T053346Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250511t061031c00s4001-G_minus360_l89_sr_LANDSAT_9_20240517T053304Z.tif,0,19.17540937842429,73.03764849093494,2025-05-11T06:10:31+00
2239,tan20250512t175722c00s4001-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250512t175722c00s4001-A_l89_sr_LANDSAT_9_20250513T165910Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250512t175722c00s4001-A_l89_prev_LANDSAT_9_20250411T165929Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250512t175722c00s4001-A_minus90_l89_sr_LANDSAT_8_20250214T170000Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250512t175722c00s4001-A_minus360_l89_sr_LANDSAT_8_20240518T165907Z.tif,0,19.65072096598451,-99.28020399001524,2025-05-12T17:57:22+00
2240,tan20250512t175722c00s4001-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250512t175722c00s4001-B_l89_sr_LANDSAT_9_20250513T165910Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250512t175722c00s4001-B_l89_prev_LANDSAT_9_20250411T165929Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250512t175722c00s4001-B_minus90_l89_sr_LANDSAT_8_20250214T170000Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250512t175722c00s4001-B_minus360_l89_sr_LANDSAT_8_20240518T165907Z.tif,0,19.586835153448657,-99.20943856630844,2025-05-12T17:57:22+00
2241,tan20250512t175722c00s4001-C,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250512t175722c00s4001-C_l89_sr_LANDSAT_9_20250513T165910Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250512t175722c00s4001-C_l89_prev_LANDSAT_9_20250411T165929Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250512t175722c00s4001-C_minus90_l89_sr_LANDSAT_8_20250214T170000Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250512t175722c00s4001-C_minus360_l89_sr_LANDSAT_8_20240518T165907Z.tif,0,19.754894703079863,-99.2322786567723,2025-05-12T17:57:22+00
2242,tan20250512t175722c00s4001-E,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250512t175722c00s4001-E_l89_sr_LANDSAT_9_20250513T165910Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250512t175722c00s4001-E_l89_prev_LANDSAT_9_20250411T165929Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250512t175722c00s4001-E_minus90_l89_sr_LANDSAT_8_20250214T170000Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250512t175722c00s4001-E_minus360_l89_sr_LANDSAT_8_20240518T165907Z.tif,0,19.757329409181427,-99.23629114278188,2025-05-12T17:57:22+00
2243,tan20250512t175722c00s4001-F,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250512t175722c00s4001-F_l89_sr_LANDSAT_9_20250513T165910Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250512t175722c00s4001-F_l89_prev_LANDSAT_9_20250411T165929Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250512t175722c00s4001-F_minus90_l89_sr_LANDSAT_8_20250214T170000Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250512t175722c00s4001-F_minus360_l89_sr_LANDSAT_8_20240518T165907Z.tif,0,19.49399465629407,-99.29537114475822,2025-05-12T17:57:22+00
2244,tan20250512t175722c00s4001-G,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250512t175722c00s4001-G_l89_sr_LANDSAT_9_20250513T165910Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250512t175722c00s4001-G_l89_prev_LANDSAT_9_20250411T165929Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250512t175722c00s4001-G_minus90_l89_sr_LANDSAT_8_20250214T170000Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250512t175722c00s4001-G_minus360_l89_sr_LANDSAT_8_20240518T165907Z.tif,0,19.652894266089643,-99.27734608418572,2025-05-12T17:57:22+00
2245,tan20250512t192646c00s4001-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250512t192646c00s4001-A_l89_sr_LANDSAT_9_20250513T183404Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250512t192646c00s4001-A_l89_prev_LANDSAT_9_20250319T182813Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250512t192646c00s4001-A_minus90_l89_sr_LANDSAT_9_20250215T182831Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250512t192646c00s4001-A_minus360_l89_sr_LANDSAT_8_20240518T183314Z.tif,0,35.212917691952875,-119.1862269704587,2025-05-12T19:26:46+00
2246,tan20250512t192646c00s4001-C,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250512t192646c00s4001-C_l89_sr_LANDSAT_9_20250513T183404Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250512t192646c00s4001-C_l89_prev_LANDSAT_9_20250319T182813Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250512t192646c00s4001-C_minus90_l89_sr_LANDSAT_9_20250215T182831Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250512t192646c00s4001-C_minus360_l89_sr_LANDSAT_8_20240518T183314Z.tif,0,35.12910584342265,-119.24389718873218,2025-05-12T19:26:46+00
2247,tan20250514t163511c00s4001-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20250514t163511c00s4001-A_l89_sr_LANDSAT_8_20250515T155449Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20250514t163511c00s4001-A_l89_prev_LANDSAT_8_20250413T155459Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250514t163511c00s4001-A_minus90_l89_sr_LANDSAT_8_20250217T154912Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20250514t163511c00s4001-A_minus360_l89_sr_LANDSAT_8_20240521T154843Z.tif,0,28.391876009973068,-80.83346026577225,2025-05-14T16:35:11+00
