plume_id,latitude,longitude,datetime,has_s2,has_l89,has_emit,has_s5p,s2_0_std_512,s2_-90_std_512,s2_-360_std_512,s2_plume_mask_512_path,l89_0_std_512,l89_-90_std_512,l89_-360_std_512,l89_mask_512_path,emit_0_simulated_512_path,emit_-90_simulated_512_path,emit_-180_simulated_512_path,S5p_path,s5p_minus90_path,s5p_minus360_path,nearest_iy,nearest_ix,pos_centers
tan20250214t150904c00s4001-B,9.854404241062056,-63.339486855466674,2025-02-14 15:09:04+00:00,False,False,True,False,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/EMIT_simulated_WV3_L2A_60resolution_NOnorm/tan20250214t150904c00s4001-B_sim_WV3.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/EMIT_simulated_WV3_L2A_60resolution_NOnorm/tan20250214t150904c00s4001-B_-90_sim_WV3.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/EMIT_simulated_WV3_L2A_60resolution_NOnorm/tan20250214t150904c00s4001-B_-180_sim_WV3.tif,,,,,,
tan20250214t150904c00s4001-C,9.728113849967867,-63.463020234657705,2025-02-14 15:09:04+00:00,False,False,True,False,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/EMIT_simulated_WV3_L2A_60resolution_NOnorm/tan20250214t150904c00s4001-C_sim_WV3.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/EMIT_simulated_WV3_L2A_60resolution_NOnorm/tan20250214t150904c00s4001-C_-90_sim_WV3.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/EMIT_simulated_WV3_L2A_60resolution_NOnorm/tan20250214t150904c00s4001-C_-180_sim_WV3.tif,,,,,,
tan20250214t150904c00s4001-D,9.64971934516366,-63.5086240086202,2025-02-14 15:09:04+00:00,False,False,True,False,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/EMIT_simulated_WV3_L2A_60resolution_NOnorm/tan20250214t150904c00s4001-D_sim_WV3.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/EMIT_simulated_WV3_L2A_60resolution_NOnorm/tan20250214t150904c00s4001-D_-90_sim_WV3.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/EMIT_simulated_WV3_L2A_60resolution_NOnorm/tan20250214t150904c00s4001-D_-180_sim_WV3.tif,,,,,,
tan20250214t150904c00s4001-E,9.648332182426543,-63.5116281324657,2025-02-14 15:09:04+00:00,False,False,True,False,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/EMIT_simulated_WV3_L2A_60resolution_NOnorm/tan20250214t150904c00s4001-E_sim_WV3.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/EMIT_simulated_WV3_L2A_60resolution_NOnorm/tan20250214t150904c00s4001-E_-90_sim_WV3.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/EMIT_simulated_WV3_L2A_60resolution_NOnorm/tan20250214t150904c00s4001-E_-180_sim_WV3.tif,,,,,,
tan20250215t032943c00s4001-B,32.817200637914326,116.57444363421098,2025-02-15T03:29:43+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250215t032943c00s4001-B/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250215t032943c00s4001-B/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250215t032943c00s4001-B/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20250215t032943c00s4001-B/mask_30m_512.tif,,,,,,,,,
tan20250215t032943c00s4001-D,32.736693822394855,116.54813097966873,2025-02-15T03:29:43+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250215t032943c00s4001-D/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250215t032943c00s4001-D/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250215t032943c00s4001-D/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20250215t032943c00s4001-D/mask_30m_512.tif,,,,,,,,,
tan20250215t032943c00s4001-E,32.74973823094315,116.51788486289873,2025-02-15T03:29:43+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250215t032943c00s4001-E/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250215t032943c00s4001-E/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250215t032943c00s4001-E/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20250215t032943c00s4001-E/mask_30m_512.tif,,,,,,,,,
tan20250215t032943c00s4001-F,32.78069367396036,116.4924989299455,2025-02-15T03:29:43+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250215t032943c00s4001-F/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250215t032943c00s4001-F/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250215t032943c00s4001-F/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20250215t032943c00s4001-F/mask_30m_512.tif,,,,,,,,,
tan20250215t032943c00s4001-G,32.77215899542321,116.57770782412928,2025-02-15T03:29:43+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250215t032943c00s4001-G/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250215t032943c00s4001-G/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250215t032943c00s4001-G/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20250215t032943c00s4001-G/mask_30m_512.tif,,,,,,,,,
tan20250215t063815c00s4001-A,25.40405635850314,68.56953713429849,2025-02-15T06:38:15+00,False,False,False,True,,,,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250215T074208_20250215T092338_38050_03_020800_20250217T000605.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241116T074528_20241116T092658_36759_03_020800_20241120T164925.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240220T071013_20240220T085143_32928_03_020600_20240222T005137.nc,2808.0,120.0,"2808,120;2807,120;2808,119;2808,121;2809,120;2807,119;2807,121;2809,119"
tan20250215t063815c00s4001-B,25.38131500966327,68.58361977240475,2025-02-15T06:38:15+00,False,False,False,True,,,,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250215T074208_20250215T092338_38050_03_020800_20250217T000605.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241116T074528_20241116T092658_36759_03_020800_20241120T164925.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240220T071013_20240220T085143_32928_03_020600_20240222T005137.nc,2807.0,120.0,"2807,120;2806,120;2807,119;2807,121;2808,120;2806,119;2806,121;2808,119"
tan20250215t094350c00s4001-A,29.47880803043016,21.101690713722007,2025-02-15T09:43:50+00,False,False,False,True,,,,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250215T110508_20250215T124638_38052_03_020800_20250217T075518.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241116T110828_20241116T124958_36761_03_020800_20241120T170428.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240220T103313_20240220T121444_32930_03_020600_20240222T051626.nc,2878.0,169.0,"2878,169;2877,169;2878,168;2878,170;2879,169;2877,168;2877,170;2879,168"
tan20250215t094350c00s4001-B,28.899151829908604,20.96471979236398,2025-02-15T09:43:50+00,False,False,False,True,,,,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250215T110508_20250215T124638_38052_03_020800_20250217T075518.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241116T110828_20241116T124958_36761_03_020800_20241120T170428.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240220T103313_20240220T121444_32930_03_020600_20240222T051626.nc,2867.0,167.0,"2867,167;2866,167;2867,166;2867,168;2868,167;2866,166;2866,168;2868,166"
tan20250216t055242c00s4001-A,45.68279669950985,85.19735409466477,2025-02-16T05:52:42+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250216t055242c00s4001-A/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250216t055242c00s4001-A/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250216t055242c00s4001-A/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20250216t055242c00s4001-A/mask_30m_512.tif,,,,,,,,,
tan20250216t055242c00s4001-C,45.49128011557346,85.14402478744478,2025-02-16T05:52:42+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250216t055242c00s4001-C/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250216t055242c00s4001-C/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250216t055242c00s4001-C/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20250216t055242c00s4001-C/mask_30m_512.tif,,,,,,,,,
tan20250216t055242c00s4001-D,45.46072016423352,85.13742158192963,2025-02-16T05:52:42+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250216t055242c00s4001-D/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250216t055242c00s4001-D/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250216t055242c00s4001-D/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20250216t055242c00s4001-D/mask_30m_512.tif,,,,,,,,,
tan20250216t055242c00s4001-E,45.468056729655785,85.14267206392395,2025-02-16T05:52:42+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250216t055242c00s4001-E/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250216t055242c00s4001-E/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250216t055242c00s4001-E/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20250216t055242c00s4001-E/mask_30m_512.tif,,,,,,,,,
tan20250216t055242c00s4001-F,45.49247492159717,85.15058322536044,2025-02-16T05:52:42+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250216t055242c00s4001-F/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250216t055242c00s4001-F/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20250216t055242c00s4001-F/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20250216t055242c00s4001-F/mask_30m_512.tif,,,,,,,,,
tan20250216t060003c00s4001-A,18.65569383327447,73.85684211939352,2025-02-16T06:00:03+00,False,False,False,True,,,,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250216T072311_20250216T090441_38064_03_020800_20250217T234551.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241117T072624_20241117T090754_36773_03_020800_20241121T033456.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240221T065116_20240221T083247_32942_03_020600_20240222T231714.nc,2667.0,104.0,"2667,104;2666,104;2667,103;2667,105;2668,104;2666,103;2666,105;2668,103"
tan20250216t060003c00s4001-B,18.65984995220201,73.85389928815658,2025-02-16T06:00:03+00,False,False,False,True,,,,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250216T072311_20250216T090441_38064_03_020800_20250217T234551.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241117T072624_20241117T090754_36773_03_020800_20241121T033456.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240221T065116_20240221T083247_32942_03_020600_20240222T231714.nc,2667.0,104.0,"2667,104;2666,104;2667,103;2667,105;2668,104;2666,103;2666,105;2668,103"
tan20250216t060003c00s4001-D,18.672619264589656,73.77312911275726,2025-02-16T06:00:03+00,False,False,False,True,,,,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250215T074208_20250215T092338_38050_03_020800_20250217T000605.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241117T072624_20241117T090754_36773_03_020800_20241121T033456.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240221T065116_20240221T083247_32942_03_020600_20240222T231714.nc,2661.0,165.0,"2661,165;2660,165;2661,164;2661,166;2662,165;2660,164;2660,166;2662,164"
tan20250216t072802c00s4001-C,38.6808937549209,54.31524651096646,2025-02-16T07:28:02+00,False,False,False,True,,,,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250216T090441_20250216T104612_38065_03_020800_20250218T012715.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241117T090754_20241117T104924_36774_03_020800_20241121T090928.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240221T083247_20240221T101417_32943_03_020600_20240223T005421.nc,3058.0,200.0,"3058,200;3057,200;3058,199;3058,201;3059,200;3057,199;3057,201;3059,199"
tan20250216t072802c00s4001-D,38.66321797917652,54.30048307552795,2025-02-16T07:28:02+00,False,False,False,True,,,,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250216T090441_20250216T104612_38065_03_020800_20250218T012715.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241117T090754_20241117T104924_36774_03_020800_20241121T090928.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240221T083247_20240221T101417_32943_03_020600_20240223T005421.nc,3057.0,200.0,"3057,200;3056,200;3057,199;3057,201;3058,200;3056,199;3056,201;3058,199"
tan20250216t072802c00s4001-E,38.64861242434228,54.28156745169713,2025-02-16T07:28:02+00,False,False,False,True,,,,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250216T090441_20250216T104612_38065_03_020800_20250218T012715.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241117T090754_20241117T104924_36774_03_020800_20241121T090928.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240221T083247_20240221T101417_32943_03_020600_20240223T005421.nc,3057.0,200.0,"3057,200;3056,200;3057,199;3057,201;3058,200;3056,199;3056,201;3058,199"
tan20250216t072802c00s4001-F,38.59753921195707,54.30709668396966,2025-02-16T07:28:02+00,False,False,False,True,,,,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250216T090441_20250216T104612_38065_03_020800_20250218T012715.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241117T090754_20241117T104924_36774_03_020800_20241121T090928.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240221T083247_20240221T101417_32943_03_020600_20240223T005421.nc,3056.0,200.0,"3056,200;3055,200;3056,199;3056,201;3057,200;3055,199;3055,201;3057,199"
tan20250216t072802c00s4001-J,38.66494394978517,54.287116294781725,2025-02-16T07:28:02+00,False,False,False,True,,,,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250216T090441_20250216T104612_38065_03_020800_20250218T012715.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241117T090754_20241117T104924_36774_03_020800_20241121T090928.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240221T083247_20240221T101417_32943_03_020600_20240223T005421.nc,3057.0,200.0,"3057,200;3056,200;3057,199;3057,201;3058,200;3056,199;3056,201;3058,199"
tan20250216t072802c00s4001-K,38.64773179596239,54.288775659934856,2025-02-16T07:28:02+00,False,False,False,True,,,,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250216T090441_20250216T104612_38065_03_020800_20250218T012715.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241117T090754_20241117T104924_36774_03_020800_20241121T090928.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240221T083247_20240221T101417_32943_03_020600_20240223T005421.nc,3057.0,200.0,"3057,200;3056,200;3057,199;3057,201;3058,200;3056,199;3056,201;3058,199"
tan20250216t090419c00s4001-A,29.761488819510348,28.523934733287177,2025-02-16T09:04:19+00,False,False,False,True,,,,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250216T104612_20250216T122742_38066_03_020800_20250218T031200.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241117T104924_20241117T123054_36775_03_020800_20241121T040323.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240221T101417_20240221T115547_32944_03_020600_20240223T023451.nc,2874.0,190.0,"2874,190;2873,190;2874,189;2874,191;2875,190;2873,189;2873,191;2875,189"
tan20250216t090419c00s4001-B,29.679267217785053,28.432124162872555,2025-02-16T09:04:19+00,False,False,False,True,,,,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250216T104612_20250216T122742_38066_03_020800_20250218T031200.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241117T104924_20241117T123054_36775_03_020800_20241121T040323.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240221T101417_20240221T115547_32944_03_020600_20240223T023451.nc,2872.0,189.0,"2872,189;2871,189;2872,188;2872,190;2873,189;2871,188;2871,190;2873,188"
tan20250216t090419c00s4001-C,29.6151617113498,28.627206347604925,2025-02-16T09:04:19+00,False,False,False,True,,,,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250216T104612_20250216T122742_38066_03_020800_20250218T031200.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241117T104924_20241117T123054_36775_03_020800_20241121T040323.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240221T101417_20240221T115547_32944_03_020600_20240223T023451.nc,2871.0,190.0,"2871,190;2870,190;2871,189;2871,191;2872,190;2870,189;2870,191;2872,189"
tan20250216t090419c00s4001-D,29.611901247042223,28.619292465205177,2025-02-16T09:04:19+00,False,False,False,True,,,,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250216T104612_20250216T122742_38066_03_020800_20250218T031200.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241117T104924_20241117T123054_36775_03_020800_20241121T040323.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240221T101417_20240221T115547_32944_03_020600_20240223T023451.nc,2871.0,190.0,"2871,190;2870,190;2871,189;2871,191;2872,190;2870,189;2870,191;2872,189"
tan20250216t090419c00s4001-F,29.55453362926033,28.547842853841047,2025-02-16T09:04:19+00,False,False,False,True,,,,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250216T104612_20250216T122742_38066_03_020800_20250218T031200.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241117T104924_20241117T123054_36775_03_020800_20241121T040323.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240221T101417_20240221T115547_32944_03_020600_20240223T023451.nc,2870.0,190.0,"2870,190;2869,190;2870,189;2870,191;2871,190;2869,189;2869,191;2871,189"
tan20250216t090419c00s4001-I,29.60263209928233,28.61747838870224,2025-02-16T09:04:19+00,False,False,False,True,,,,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250216T104612_20250216T122742_38066_03_020800_20250218T031200.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241117T104924_20241117T123054_36775_03_020800_20241121T040323.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240221T101417_20240221T115547_32944_03_020600_20240223T023451.nc,2871.0,190.0,"2871,190;2870,190;2871,189;2871,191;2872,190;2870,189;2870,191;2872,189"
tan20250216t092101c00s4001-A,-33.775762416655155,18.54396109685854,2025-02-16T09:21:01+00,False,False,False,True,,,,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250216T122742_20250216T140912_38067_03_020800_20250218T044634.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241117T123054_20241117T141223_36776_03_020800_20241121T091022.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240221T115547_20240221T133717_32945_03_020600_20240223T041816.nc,1575.0,186.0,"1575,186;1574,186;1575,185;1575,187;1576,186;1574,185;1574,187;1576,185"
